2015-12-18-04-53-14,Historic Kid,,1,0,1,0,1,0,10,"1,154",1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,99,"13,034,552",1,0,1,0,1,0,0
2015-12-18-04-53-14,Island Music,,1,0,1,0,1,0,10,"1,154",1,0,1,0,1,0,81,"2,210,753",92,"6,594,914",88,"4,438,990",92,"7,177,883",90,"5,370,128",99,"29,604,073",95,"8,847,179",99,"23,456,789",110,"41,566,568",0
2015-12-18-04-53-14,iRtehBestEVA,,1,0,1,0,1,0,10,"1,154",1,0,1,0,99,"13,333,337",90,"5,346,748",90,"5,439,506",89,"4,867,428",89,"5,136,806",88,"4,692,749",99,"20,377,049",89,"4,856,097",99,"13,846,719",90,"5,833,112",0
2015-12-18-04-53-14,Magik Day,,1,0,1,0,1,0,85,"3,452,574",1,0,1,0,62,"336,879",66,"507,699",60,"290,297",76,"1,473,787",57,"206,231",71,"870,246",74,"1,102,984",79,"1,939,581",80,"2,185,152",54,"165,212",0
2015-12-18-04-53-14,Voltarian X,,65,"450,099",65,"460,079",65,"456,146",67,"564,496",61,"306,089",76,"1,341,333",53,"140,746",74,"1,099,906",81,"2,196,884",71,"821,854",85,"3,456,916",80,"1,991,661",85,"3,274,241",81,"2,269,978",85,"3,259,125",76,"1,397,415",0
2015-12-18-04-53-14,Seifador3,,99,"16,096,571",99,"16,420,002",99,"16,082,466",99,"18,443,678",99,"14,483,193",99,"15,791,591",99,"14,302,859",99,"14,439,842",99,"13,660,731",99,"14,167,397",99,"15,565,134",99,"15,230,817",99,"21,789,506",99,"14,654,280",99,"16,730,016",104,"22,106,494",826
2015-12-18-04-53-14,200m Cooker,,1,0,1,0,1,0,10,"1,154",1,0,1,0,1,0,36,"26,149",44,"55,857",48,"86,899",32,"17,871",70,"748,586",72,"950,927",32,"17,148",99,"53,547,287",25,"8,609",0
2015-12-18-04-53-14,uzrs,,50,"101,382",38,"30,761",51,"120,566",48,"91,597",20,"4,555",98,"12,360,618",46,"73,661",60,"275,176",89,"5,185,988",81,"2,337,626",88,"4,840,600",89,"5,242,253",74,"1,199,276",99,"13,106,597",82,"2,432,735",41,"42,721",0
2015-12-18-04-53-14,Sergji,,99,"14,500,405",99,"20,709,820",99,"14,500,405",99,"20,890,184",99,"20,400,005",99,"45,173,230",99,"15,840,705",98,"12,308,904",99,"16,017,705",98,"12,221,872",99,"25,014,871",99,"14,421,055",99,"36,454,102",99,"18,273,130",99,"32,056,100",120,"118,889,767","31,200"
2015-12-18-04-53-14,Sirhasenfurz,,99,"34,524,654",99,"13,479,056",99,"13,366,396",99,"24,829,193",99,"13,314,552",99,"21,453,166",99,"14,056,460",99,"14,235,902",99,"13,458,985",98,"12,404,060",99,"29,160,569",99,"17,302,620",99,"200,000,000",99,"40,716,422",99,"200,000,000",70,"758,542","12,738"
2015-12-18-04-53-14,mookymooky,,1,0,1,0,1,0,10,"1,154",1,0,1,0,52,"133,555",54,"162,154",59,"263,826",68,"610,289",50,"107,565",62,"365,287",66,"532,133",61,"317,080",66,"508,481",105,"25,443,986",0
2015-12-18-04-53-14,Kaurberg,,99,"13,052,145",99,"13,118,392",99,"13,052,159",99,"16,878,049",97,"10,907,039",99,"19,865,320",91,"6,296,897",99,"13,330,710",99,"13,460,393",91,"6,136,947",91,"6,487,463",99,"14,753,321",99,"34,594,215",99,"14,033,768",99,"16,236,715",77,"1,495,033",0
2015-12-18-04-53-14,Jr Vx,,80,"1,994,488",80,"1,995,730",75,"1,217,190",84,"3,010,276",84,"3,030,067",98,"11,878,393",75,"1,251,161",90,"5,482,022",81,"2,304,497",76,"1,450,734",86,"3,876,041",86,"3,606,207",99,"14,071,712",90,"5,482,403",90,"5,745,155",80,"2,058,716",0
2015-12-18-04-53-14,Goldeagle211,,80,"2,006,852",80,"2,028,103",80,"2,006,808",83,"2,674,635",80,"1,998,251",81,"2,290,509",70,"747,497",70,"774,061",86,"3,739,023",78,"1,796,046",82,"2,432,996",84,"3,093,685",90,"5,435,590",90,"5,355,599",90,"5,432,709",51,"113,746",986
2015-12-18-04-53-14,Zammypker43,,99,"13,078,645",99,"13,123,546",96,"10,109,395",99,"14,753,005",81,"2,282,737",92,"6,972,280",80,"2,158,241",85,"3,557,148",80,"2,032,121",82,"2,492,878",88,"4,388,905",88,"4,622,524",99,"13,615,280",96,"10,394,855",99,"13,265,396",100,"15,752,256","5,938"
2015-12-18-04-53-14,Nogin Girl,,51,"113,745",51,"117,490",55,"182,917",65,"485,273",72,"931,972",68,"640,125",76,"1,347,194",86,"3,758,220",76,"1,377,129",92,"6,836,357",86,"3,766,625",79,"1,921,524",86,"3,751,458",73,"993,053",72,"916,392",53,"145,202",0
2015-12-18-04-53-14,Warriorghhs,,72,"975,798",75,"1,210,915",72,"918,223",75,"1,315,786",73,"1,019,623",71,"821,937",71,"838,507",75,"1,214,035",73,"998,169",80,"2,177,358",73,"1,050,157",81,"2,411,325",81,"2,395,613",78,"1,645,632",81,"2,418,552",65,"493,311",0
2015-12-18-04-53-14,7up1230,,87,"4,028,889",87,"4,029,267",87,"4,028,954",90,"5,385,982",85,"3,315,549",93,"7,292,753",85,"3,456,173",84,"2,962,316",83,"2,690,800",90,"5,522,479",87,"4,224,292",90,"5,817,329",93,"7,782,733",87,"4,086,608",88,"4,534,740",88,"4,523,322","7,251"
2015-12-18-04-53-14,Sir Matej5,,92,"6,626,083",92,"6,625,972",92,"6,627,254",95,"9,205,597",97,"10,792,955",99,"15,875,069",94,"8,187,215",96,"9,751,839",92,"6,759,057",96,"10,008,103",99,"25,257,966",91,"5,986,261",99,"19,951,095",94,"8,315,850",99,"15,922,417",99,"13,459,615","1,740"
2015-12-18-04-53-14,Killapaladin,,92,"6,517,276",92,"6,517,276",92,"6,517,276",93,"7,828,366",95,"8,774,798",90,"5,352,460",89,"4,917,449",95,"8,817,162",90,"5,400,861",90,"5,461,912",90,"5,358,683",90,"5,803,679",91,"6,433,386",90,"5,347,410",92,"6,597,706",90,"5,435,343",0
2015-12-18-04-53-14,A DIY Newb,,55,"176,967",59,"253,865",55,"177,069",62,"356,005",58,"232,949",64,"433,738",51,"117,688",67,"587,276",63,"400,474",68,"664,625",73,"1,032,669",81,"2,206,929",83,"2,847,984",88,"4,692,400",90,"5,378,211",76,"1,441,176",0
2015-12-18-04-53-14,Dragon Curve,,92,"7,126,107",91,"5,962,658",91,"6,099,906",94,"8,030,924",92,"6,984,765",97,"11,800,005",83,"2,784,871",87,"4,101,048",86,"3,652,078",99,"13,327,797",99,"13,343,540",90,"5,794,002",99,"13,779,489",92,"7,061,356",98,"12,022,660",88,"4,395,101","8,335"
2015-12-18-04-53-14,Mateo 132,,50,"101,356",88,"4,678,108",1,0,80,"2,166,954",80,"2,054,475",90,"5,839,564",46,"74,837",99,"13,124,409",99,"13,071,093",98,"12,152,320",98,"11,809,450",99,"15,364,123",99,"13,651,902",99,"13,186,084",99,"14,896,198",80,"2,129,189","1,102"
2015-12-18-04-53-14,Skill Lvl126,,81,"2,199,422",81,"2,199,415",86,"3,786,608",86,"3,711,335",81,"2,205,235",81,"2,201,826",80,"2,127,032",80,"2,069,903",77,"1,488,642",81,"2,375,536",76,"1,417,301",86,"3,877,604",86,"3,919,376",85,"3,513,218",89,"5,031,056",86,"3,746,742",541
2015-12-18-04-53-14,Summer Abs,,1,0,1,0,1,0,10,"1,154",1,0,1,0,1,0,62,"336,386",66,"502,474",64,"426,633",87,"4,304,509",70,"760,542",95,"9,462,427",67,"580,496",66,"497,730",100,"14,905,560",0
2015-12-18-04-53-14,JoBo Jr,,50,"102,548",54,"159,366",50,"103,970",53,"137,061",40,"38,733",59,"248,018",56,"199,274",44,"56,318",66,"536,948",44,"61,380",99,"13,059,688",50,"111,662",99,"13,249,417",62,"335,326",99,"13,040,978",55,"166,636",0
2015-12-18-04-53-14,Xxaragon31xx,,93,"7,607,323",93,"7,265,691",93,"7,196,062",95,"9,477,161",91,"5,925,078",82,"2,574,921",89,"5,037,882",92,"6,862,821",88,"4,803,145",94,"8,246,799",83,"2,833,144",99,"13,934,595",99,"13,335,508",92,"6,810,261",98,"12,208,167",92,"6,956,438",0
2015-12-18-04-53-14,Bikla0,,99,"13,035,271",99,"13,034,472",99,"13,034,694",99,"17,197,952",99,"13,034,589",99,"18,378,084",99,"13,034,431",99,"13,477,338",99,"13,496,294",99,"13,563,845",99,"17,886,572",99,"13,448,687",99,"15,430,573",99,"13,315,537",99,"13,129,162",120,"104,273,167","3,213"
2015-12-18-04-53-14,Gold Duckii,,96,"10,039,295",85,"3,467,745",99,"13,248,729",96,"10,073,678",99,"13,054,127",99,"23,490,789",99,"13,133,400",99,"15,040,937",99,"14,517,364",99,"14,202,076",99,"37,080,819",99,"19,514,790",99,"200,000,000",99,"23,664,262",99,"18,540,122",94,"7,987,787",0
